filepaths,users,genders,words,f0
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M010_009.wav,M010,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M010_010.wav,M010,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_001.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_002.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_003.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_004.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_005.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_006.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_007.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_008.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_009.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M011_010.wav,M011,M,casa,216
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_001.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_002.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_003.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_004.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_005.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_006.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_007.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_008.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_009.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M012_010.wav,M012,M,casa,187
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_001.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_002.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_003.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_004.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_005.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_006.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_007.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_008.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_009.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M013_010.wav,M013,M,casa,222
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_001.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_002.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_003.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_004.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_005.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_006.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_007.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_008.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_009.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M014_010.wav,M014,M,casa,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_001.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_002.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_003.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_004.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_005.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_006.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_007.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_008.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_009.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M015_010.wav,M015,M,casa,180
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_001.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_002.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_003.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_004.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_005.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_006.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_007.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_008.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_009.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M016_010.wav,M016,M,casa,223
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_001.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_002.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_003.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_004.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_005.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_006.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_007.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_008.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_009.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M017_010.wav,M017,M,casa,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_001.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_002.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_003.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_004.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_005.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_006.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_007.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_008.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_009.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M018_010.wav,M018,M,casa,189
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_001.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_002.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_003.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_004.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_005.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_006.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_007.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_008.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_009.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M019_010.wav,M019,M,casa,217
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_001.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_002.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_003.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_004.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_005.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_006.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_007.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_008.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_009.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/casa_M020_010.wav,M020,M,casa,183
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_001.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_002.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_003.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_004.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_005.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_006.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_007.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_008.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_009.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F001_010.wav,F001,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_001.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_002.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_003.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_004.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_005.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_006.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_007.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_008.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_009.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F002_010.wav,F002,F,cinema,215
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_001.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_002.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_003.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_004.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_005.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_006.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_007.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_008.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_009.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F003_010.wav,F003,F,cinema,191
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_001.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_002.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_003.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_004.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_005.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_006.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_007.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_008.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_009.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F004_010.wav,F004,F,cinema,204
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_001.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_002.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_003.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_004.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_005.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_006.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_007.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_008.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_009.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F005_010.wav,F005,F,cinema,196
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_001.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_002.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_003.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_004.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_005.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_006.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_007.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_008.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_009.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F006_010.wav,F006,F,cinema,190
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_001.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_002.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_003.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_004.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_005.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_006.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_007.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_008.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_009.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F007_010.wav,F007,F,cinema,207
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_001.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_002.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_003.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_004.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_005.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_006.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_007.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_008.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_009.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F008_010.wav,F008,F,cinema,181
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_001.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_002.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_003.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_004.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_005.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_006.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_007.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_008.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_009.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F009_010.wav,F009,F,cinema,209
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_001.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_002.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_003.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_004.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_005.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_006.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_007.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_008.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_009.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F010_010.wav,F010,F,cinema,193
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F011_001.wav,F011,F,cinema,218
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F011_002.wav,F011,F,cinema,218
/home/jovyan/work/OneDrive/Documentos/Doutorado/dataset/GPS_cmd_16k_renamed/cinema_F011_003.wav,F011,F,cinema,218
